Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Museo Alfa Romeo: finalmente il TAR ha respinto il vergognoso ricorso contro il vincolo.,https://forum.quattroruote.it/threads/museo-alfa-romeo-finalmente-il-tar-ha-respinto-il-vergognoso-ricorso-contro-il-vincolo.49441/page-63,2011-10-14 00:00:00,75TURBO/TP,"giampi47 ha scritto: Ancora un saluto a MEROSI ed a 75 e mi scuso se interferisco nei mess. dedicati agli aerei postati dall' amico 75 ma ho trovato 3 foto che vi desidero postare . Grazie. Ciao. ... Ma quale interferenza non aspettavo altr quel periodo mi interessa particolarmente sopratutto le imprese di Italo Balbo. ... I mezzi di Balbo montavano motori Alfa? "" giampi47 ha scritto: Ancora un saluto a MEROSI ed a 75 e mi scuso se interferisco nei mess. dedicati agli aerei postati dall' amico 75 ma ho trovato 3 foto che vi desidero postare . Grazie. Ciao. ... Ma quale interferenza non aspettavo altr quel periodo mi interessa particolarmente sopratutto le imprese di Italo Balbo. ""Ancora un saluto a MEROSI ed a 75 e mi scuso se interferisco nei mess. dedicati agli aerei postati dall' amico 75 ma ho trovato 3 foto che vi desidero postare . Grazie. Ciao. """,Ti ha gia' risposto fpaol il preferito da Italo Balbo fu l'S55 Savoia Marchetti che montava due motori Isotta Fraschini da 880cv ciascuno con questo idrovolante fece varie trasvolate oceaniche. Attached files /attachments/1133779=6531-Balbo-sigarette.jpg /attachments/1133779=6533-Balmo-arrivo.jpg /attachments/1133779=6532-Balmo-Chicago.jpg ,,,,,,,,,,,,,,
Specchi retrovisori riscaldati... poco.,https://forum.quattroruote.it/threads/specchi-retrovisori-riscaldati-poco.114003/page-2,2017-12-29 00:00:00,gnpb,'Il riscaldamento degli specchi esterni funziona solo a motore acceso e fino ad una temperatura esterna di +20°C.',Mah sicuramente sulle altre 2 non erano più rapidi del lunotto ma nemmeno così lenti e al tatto sono belli caldi addirittura da fermo con fuori vicino allo zero fanno fumo. Sull'octavia non li ho mai visti fumare ma comunque il vetro è bello caldo. Da libretto ( Octavia 2011 ) : Io mi ricordavo temperature più basse e anche un tempo limite ma sul libretto dell'app c'è scritto così devo vedere il cartaceo. Se disattivi lo s&s non dovrebbe esserci motivo per il quale debbano essere spenti contro la tua volontà temperature esterne e timer permettendo ma almeno sotto i 10° e 20' di funzionamento continuo li devono fare ovviamente a motore acceso. ,,,,,,,,,,,,,,
Cambio Porsche- Consigli Cercasi,http://www.porschemania.it/discus/messages/502415/277391.html?1185266221,2007-07-22 07:32:00,rss,,ma s\xec che esisteva poi siccome si rompeva prima ancora di essere commercializzata hanno fatto la 3.4 che durava un po' di pi\xf9 ovviamente scherzo sia su 3.2 che su 3.4 che le pi\xf9 funzionano benissimo senza problemi anche dopo 100.000 km,,,,,,,,,,,,,,
Scénic XMod - Topic Ufficiale,https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-89,2010-03-31 00:00:00,daviducc072,massimo.grossi ha scritto: Quale è il particolare che ti fa sapere che è una Luxe a prima vista? E fra Confort e Dynamique?... i cerchi... credo...... I cerchi della nera sono come i miei ed ho una Dynamique. ' massimo.grossi ha scritto: Quale è il particolare che ti fa sapere che è una Luxe a prima vista? E fra Confort e Dynamique?... i cerchi... credo... 'Quale è il particolare che ti fa sapere che è una Luxe a prima vista? E fra Confort e Dynamique?',Mi riferivo all'unica scenic con il frontale girata sulla bisarca ! La luxe ha di serie i cerchi Shara ,,,,,,,,,,,,,,
Volkswagen Up! 2011,https://www.autopareri.com/forums/topic/44234-volkswagen-up-2011?&page=73#comments,2012-01-24 14:43:02,LucioFire,,Semplicemente Fiat non ha messo l'esp di serie per risparmiare...come Vw non ha messo il doppi oalzacristallo la memoria meccanica dei sedili ( cosa che per come la vedo io mi farebbe smoccolare ogni volta ) e le bocchette centrali. Piccolo appunto...la memoria meccanica dei sedili ce l'aveva pure la Uno base base. E la stessa uno ( versione trend...senz anemmeno orologio e accendisigari ) aveva le bocchette anteriori che mandavano solo aria proveniente da fuori ( quindi non riscaldata ) .La cosa era estremamente spiacevole quando era più freddo.E creo lo sarà pure su questa Up ! ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=217#comments,2008-04-03 10:32:53,Meg85...,,"allora manda un msg privato alla dirigenze di autop...con titolo ""zona bianca-heritage-peino fiore-offset negativo..."" e spiega perchè dovrebbero scegliere proprio te... ! ...il resto sono pure formalità...al limite ci vediamo direttamente a balocco io dovrei proprio essere selezionato visto il mio curriculm...:lol::b35 ",,,,,,,,,,,,,,
Sarà MAI possibile?,https://forum.quattroruote.it/threads/sar%C3%A0-mai-possibile.106762/page-2,2016-10-27 00:00:00,Suby01,"'Ieri sera ho dovuto fare una frenata a ""vita persa"" per un mio errore di valutazione ottimistica per un sorpasso. La faccio breve mi sono trovato su asfalto liscio e nuovo a passare da 140km/h a 0 nel minor tempo possibile col piede sul freno da rischiare l'integrità del supporto del pedale. A parte la frenat ma al momento in cui mi sono arrestato ho senti un piccolo ""urto"" provenire dal retrotren all'inizio ho pensato ad un tamponament ma dietro non c'era nessun sono sceso e non c'era nessun oggetto a terra. Potrebbe mica essere successo che si sia sollevato il retrotreno in frenata e poi arrestandomi si sia riappoggiato a terra? Altrimenti cosa potrebbe essere?'",impossibile... per arrivare alla massima estensione degli ammo posteriori avrebbe dovuto alzarsi di 30 cm come minimo ,,,,,,,,,,,,,,
Alfa Romeo 159 M.Y. 2011 [Sedan Wagon],https://www.autopareri.com/forums/topic/38285-alfa-romeo-159-my-2011-sedan-wagon?&page=118#comments,2009-11-04 15:41:02,_hainz,,La Toyosubaru ? ? ,,,,,,,,,,,,,,
Che brutta esperienza in BMW,https://www.bmwpassion.com/forum/threads/che-brutta-esperienza-in-bmw.127483/,2009-02-26 00:00:00,SenzaUnaBMW,"'Be in realtà se causano o incorrono in un incidente non credo siano propriamente soltanto cavoli loro. Per esserl infatt dovrebbero uscire su strada (per testare una vettura) esclusivamente con l'esposizione della targa ""PROVA la quale ha una propria e specifica assicurazione; inoltre l'autista dev'essere il legale rappresentante o un suo dipendente munito di SPECIFICA delega scritta a timbro e firma del legale rappresentante. Diversamente l'assicurazione valida ai fini dell'eventuale rimborso e risarcimento è il contraente/titolare della vettur con le ovvie conseguenze che noi tutti conosciamo bene. Nel tuo caso temo non sia andata così. '",Oggi ritiravo la mia auto per sostituzione differenziale + placca volante il primo in garanzia il secondo a carico mio ( 58€ ) chiamo si l'auto è prontaarrivo al conce e manca la placca beh aspetto che la facciano.passa un'ora per un pezzo di plastica.arriva il momento della ricevuta la signorina mi fa sono 2800€ ma no vede che è garanzia e non trovava il foglio di accettazione finalmente lo trova e mi fa si ma ci deve 400€. allorché comincio ad incaxxarmi seriamente. un'altro dipendente spiega che a bmw va addebitato con un certo prezzo insomma per fatti loro perdo un'altra ora con sta cretina che mi voleva fregare 400€.vado in auto e noto con mio grande stupore 9 km di autonomia. io l'avevo consegnata ieri pomeriggio con mezzo pieno.guardo i km della scheda 90136. km sul quadro 90167.ben 30km in più e in questi 30km hanno consumato mezzo pieno quindi se la son fatta a 200. climatizzatore spostato sedile spostato e grasso in alcuni punti.all'inizio l'accettatore mi aveva detto che la macchina è una bomba e che sono andati a 210. pensavo fosse una battuta e avevo sorriso. invece guardando 9 km di autonomia lancetta a 0 ho fatto 2+2 questi si son fatti il giretto spremendomi la macchina.tra l'altro il mio libretto dice che non bisogna mai andare sotto i 50km di autonomia potrebbero esserci danni al motore.allorché mi imbufalisco e chiedo spiegazioni mi dicono che hanno dovuto provarla. si il differenziale mi faceva rumore a 50 in città e loro si son fatti 30km a 200.ditemi voi se avrei dovuto fare uno show o no. dentro di me ero e sono incaxxatissimo se mi fossi sfogato avrebbero dovuto chiamare i carabinieri. ,,,,,,,,,,,,,,
Jaguar XE (2015),https://forum.quattroruote.it/threads/jaguar-xe-2015.96281/,2015-05-26 00:00:00,falcodellastrada,,Io ho avuto modo di vederla al motor show in versione rossa e con il pacchetto sportivo....... Moooolto bella. Diciamo che internamente non mi sembrava molto spartan forse concordo sul fatto che questa era piena zeppa di optional e di rifinitura in legno nero di acero quindi appagava molto gli occhi rispetto a quelle un po' base. Questo forse potrebbe essere un lato negativo se cominci a giocare con gli optional il costo sale. Però io la ritengo una valida alternativa alle solite tedesce..... Inoltre ho sentito parlare molto bene del 180cv Diesel abbinato all'8 marce. Ora grossa incognita cui mai ora qualcuno potrà darci una risposta imminente: affidabilità di questo nuovo motore cambio ed elettronica Speriamo almeno che con la scontistica ci vengano incontro anche se dubito perchè nelle concessionarie continuano ancora a palesare le origini inglesi cosa ormai lontana migliaia di km ( vedi land rover con evolute e disco very ) ,,,,,,,,,,,,,,
Prius4 finalmente arrivata e diario di bordo,https://forum.quattroruote.it/threads/prius4-finalmente-arrivata-e-diario-di-bordo.112301/page-6,2017-10-12 00:00:00,paulein118,,la IS tanta roba ,,,,,,,,,,,,,,
Modalità PU vettura  Ibrida,https://forum.quattroruote.it/threads/modalit%C3%A0-pu-vettura-ibrida.113663/page-2,2017-12-09 00:00:00,ALGEPA,"'per carità! Con l ibrido Toyota (* non sarebbe affatto consigliabile dal momento in cui il sistema non riuscirebbe efficacemente a far caricare il gruppo batteria e relativo apporto dell elettrico col risultato di trovarsi col termico a ""gridare pietà!""...☺ (*) non solo direi... e comunque tutti quelli che non siano appositamente progettati.'",Oltre a questo poi l'erogazione in Power non è facilmente sfruttabile in pista probabilmente pero questo dipende dalla poca abitudine all'apporto diretto che l'elettrico ti da e che non è progressivo come può essere il salire di giri di un motore termico che risulta più graduale del resto so che in quelle poche categorie in cui si hanno propulsori ibridi o interamente elettrici i piloti devono avere un certo periodo di apprendistato per entrare in sintonia con la componente elettrica. ,,,,,,,,,,,,,,
Domani...,https://www.bmwpassion.com/forum/threads/domani.31566/,2004-07-18 00:00:00,Melo,,Domani ragazzi finalmente vado a ritirare la mia nuova ( usata ) auto. Sono al settimo cielo Solo per una cosa sono un po' dispiaciuto non è una BMW anche se avevo intenzione di prendermi. Ma a me piace moltissimo Per il momento vi dico solo che e una berlina tipo serie 3 non è tedesca... ,,,,,,,,,,,,,,
Nuova Compass,https://forum.quattroruote.it/threads/nuova-compass.104526/,2016-09-18 00:00:00,BufaloBic,,Non trovate qualche vaga somiglianza con la Evoque ? ? ? ,,,,,,,,,,,,,,
Affidabilità mazda,https://forum.quattroruote.it/threads/affidabilit%C3%A0-mazda.3566/page-7,2012-12-04 00:00:00,melego73,,la sospensione se intesa come ammortizzatore non fa molto testo. E' sufficiente prendere una botta forte una sola volta che tutta l'idraulica interna si devasta e con le strade che abbiamo non e' difficile. I miei ammortizzatori sono perfetti dopo 172000km e non ho mai nemmeno fatto la convergenza perche' va perfettamente dritta. Sul corpo auto nulla da dire per me e' il motore che ha dei grossi limiti. ,,,,,,,,,,,,,,
Mercedes-Benz CLS 2018,https://www.autopareri.com/forums/topic/64100-mercedes-benz-cls-2018?&page=7#comments,2017-11-30 13:59:38,mmaaxx,,Ma le avete mai viste di notte dal vero ? L'effetto è molto soffuso la foto sottostante è quella più reale. ,,,,,,,,,,,,,,
Reparto Esperienze Reparto Sperimentazione Centro Stile: l'Alfa lascia Arese,https://www.autopareri.com/forums/topic/31318-reparto-esperienze-reparto-sperimentazione-centro-stile-lalfa-lascia-arese?&page=16#comments,2009-10-28 09:26:45,_hainz,,Mi hanno detto che il Centro tecnico è stato comprato da Fiat ( non ne sono certi ) e che hanno fatto dei lavori per il parcheggio davanti con addirittura anche un passaggio sopraelevato per raggiungere l'ingresso ,,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=1197#comments,2018-01-09 11:54:45,dbing,,agevolo filmato ,,,,,,,,,,,,,,
Problema Renault Clio 2001 quando piove.,https://forum.quattroruote.it/threads/problema-renault-clio-2001-quando-piove.115243/,2018-03-19 00:00:00,giuseppe.cavallo997@outlook.it,"'Pulisci gli scarichi della ""vasca dei pesci che è quella parte sotto al parabrezza dove entra aria per il clim se gli scarichi sono intasat da foglie e sporcizia si forma una pozza che potrebbe riversarsi anche nell'abitacolo.'",Ho visto ! È tutto intasato di schifo e robe varie... oggi provo a pulire con dei guanti e spero che il problema non si verifichi Più.. ,,,,,,,,,,,,,,
Mondiale F.1 - GP del Belgio 2018,https://forum.quattroruote.it/threads/mondiale-f-1-gp-del-belgio-2018.118009/page-13,2018-08-28 00:00:00,ch4,'A me non piacciono i toni di vilkeneuve che in pratica descrive tutti gli attuali piloti come cretini che si trovano a guidare una F1.',Ciao Algepa mi pare strano che una persona così educata e pacata come te storpi il cognome di Villeneuve. Niente di offensivo per carità ( o almeno io non colgo il gioco di parole ) ed accetto anche che sul figlio di Gilles tu possa avere opinioni diametralmente opposte rispetto alle mie ci mancherebbe ma lo storpiare i nomi mi ricorda tanto Emilio Fede ( ribattezzato Emilio Fido per una sorta di legge del contrappasso ) . Senza alcuna intenzione polemica sia ben chiaro. Giorgio ,,,,,,,,,,,,,,
Giulia veloce vs Audi a4 quattro vs BMW 320 gt xdrive,https://forum.quattroruote.it/threads/giulia-veloce-vs-audi-a4-quattro-vs-bmw-320-gt-xdrive.110255/page-2,2017-05-07 00:00:00,A-80,"'Qui viene definita ""integrale permanente"". Comunque s sono ""interpretazioni"". Poi è importante il funzionamento e il comportamento su strada della vettura. http://www.lastampa.it/2016/09/20/m...-integrale-o3QZDov6xVvO3W6jK7oB1M/pagina.html'",Pilota le dispense che si trovano in giro a volte sono un po' così. sul sito mini dicono che L' xdrive - il nome e ' un abuso - può inviare fino al 100% della coppia sull'asse posteriore il che è impossibile essendo calettato davanti il rinvio e il pacco frizioni dietro e per quanto può trasferire gran parte della coppia al posteriore ci sarà una percentuale fissa sulle ruote davanti e ' fisiologico ,,,,,,,,,,,,,,
Mitsubishi ASX - Censimento - Consegne - Scheda di Valutazione (Modulo nel 1° Messaggio),https://www.autopareri.com/forums/topic/40656-mitsubishi-asx-censimento-consegne-scheda-di-valutazione-modulo-nel-1%C2%B0-messaggio?&page=8#comments,2011-03-11 15:17:55,sc59,,con quello che è successo stamattina in Giappone poveretti non so quando arriveranno le prossime navi ed i prossimi documenti per l'olomogazione ( ? ) . ,,,,,,,,,,,,,,
Resoconto  Outback 2.0 my 2017 dopo 3500 km.,https://forum.quattroruote.it/threads/resoconto-outback-2-0-my-2017-dopo-3500-km.112280/page-4,2017-10-06 00:00:00,giorgiotoffa77,,@Lucco100 E tu invece non sai che io la volevo bianca la macchina ma tra quelle in arrivo all'epoca ce n'erano due entrambe già impegnate...e quindi sono andato di nuovo con il grigio: facciamo scambio ? ! ,,,,,,,,,,,,,,
Scénic XMod - Topic Ufficiale,https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-27,2010-01-23 00:00:00,mymau,,Versione USB S2.12m2.12 Versione TomTom 8.841 ( aggiornata dal sito ) . In origine era 8.840. Proporrei una petizione per avere l'ora sempre visibile. Qualcuno ha sentore che si possa sistemare con una release del software ? Inoltre... mia moglie livido su chiappa sx causa attacco cintura posteriore... Sono riuscito in qualche modo ad annegare gli attacchi nei sedili ma non so quanto resteranno in posizione... Sadomaso l'ingegniere che li ha progettati... ,,,,,,,,,,,,,,
Il Golf Da 270 All'ora!!!,https://www.bmwpassion.com/forum/threads/il-golf-da-270-allora.39147/,2006-04-26 00:00:00,Bolletta,,"Scusate il caps lock ma qua c'è da sbregarsi dal ridere...allora la morosa è a trieste con una sua amica e il moroso di questa.Stanno viaggiando col golf del tipo e mi manda un mex che stanno andando ad una velocità elevata.Gli rispondo che è un sfighè che la stilo va di più decisamente.La risposta è :Il golf va a 270.Incredulo per la boiata e in preda alle convulsioni chiamo la morosa e le chiedo spiegazioni magari è una m3 non limitata magari un ferrari un porsche un dio solo sa cosa...RISPONDE :GOLF 4 Che motore hai scusa ( magari sai r32 elaborato alla madonna ) 1.9 TDI.........No dai sul serio1.9 TDI 180 CV............ ? ? ? Fai come se ti stessi ridendo in faccia di persona.Detto cio' il tipo si è preso male e mi ha urlato di "" Stare Sciolto ""Raccontata agli amici mi hanno intimato di mandare un messaggio nel quale dichiaravano anche loro "" Ti stiamo ridendo in faccia ""Certo che ce n'è di gente in giro che dice cagate...COMPENSAZIONE ? ? ? P**e piccolo boiate enormi ? ahahahahahmamma mia sono stato male quei 3 minuti ! Cmq già che ci siamo TOPIC UFFICIALE DELLE BOIATE AUTOMOBILISTICHE SPARATE DALLA GENTE ! ",,,,,,,,,,,,,,
Filtro aria,http://www.porschemania.it/discus/messages/502415/338529.html?1198403583,2007-12-10 18:10:00,fabios,,vorrei montare anche io un filtro a pannello non per le prestazioni ma solo per il sound. che dite il debimetro si rovina ? altra cosa posso montarlo da solo ? come si fa ad arrivare alla scatola filtro ? ,,,,,,,,,,,,,,
Herzlich Willkommen Giuli!,https://www.autopareri.com/forums/topic/50639-herzlich-willkommen-giuli?&page=5#comments,2013-02-18 10:39:35,drucker,,Il bracciolo posteriore é bello ampio solo che tirando la linguetta si tira dietro anche anche il rivestimento e si sgancia un pezzo in plastica subito sotto il coperchio che dovrebbe tenerlo fermo ecco sono queste piccolezze che fanno capire come alcuni particolari continuino ad essere troppo cedevoli peró quest´ultimo potrebbe essere un difettuccio della mia e quindi lo faró subito presente. Anche la portiera anteriore sinistra non é immune da critiche infatti quando la si apre rimane bloccata e bisogna spingerla con un pó piú forza:roll: sicuramente o almeno credo non é correttamente allineata anche perché aprendola sento un rumore di guarnizione ( ? ) che struscia o tocca qualcosa. ,,,,,,,,,,,,,,
subaru legacy 5 serie bi fuel 150 hp berlina 2011,https://forum.quattroruote.it/threads/subaru-legacy-5-serie-bi-fuel-150-hp-berlina-2011.106783/,2016-10-28 00:00:00,scaiazzo,,ho una subaru del 2011 berlina con tutti e due gli specchietti esterni danneggiati in concessionaria mi chiedono un sacco di soldi. dove potrei trovare dei ricambi a prezzi umani ? ringrazio anticipatamente chi può indirizzarmi . sono di milano ,,,,,,,,,,,,,,
mio ultimo documento sul'ecotec 2200 e suoi successivi derivati.,https://www.autopareri.com/forums/topic/14628-mio-ultimo-documento-sulecotec-2200-e-suoi-successivi-derivati?&page=5#comments,2005-08-10 00:20:41,alfeoromeo,,be vedi almeno noi abbiamo dove spararsi...............e tu ? comunque la risposta è no l'alfa romeo avrebbe fatto una trazione ant. nel suo stile e non quello della 128 non è una questione di trazione e una questione di tradizione tradizione sportiva di un marchio che oggi deve sottostare a motori per pescherecci. cercale e se le trovi schiaccia il grilletto. ,,,,,,,,,,,,,,
Oggi sono andato a vedere la nuova Civic,https://forum.quattroruote.it/threads/oggi-sono-andato-a-vedere-la-nuova-civic.108176/page-3,2017-01-21 00:00:00,elancia75,'Grazie : ) Chi è questa Jambana? Una ragazza esotica?',No... era il nick di un forumista dei più competenti e soprattutto esaustivi. Non avendo visto più quel nick pensavo fossi tu. ,,,,,,,,,,,,,,
Mazda CX-5 2017,https://www.autopareri.com/forums/topic/62262-mazda-cx-5-2017?&page=4#comments,2016-11-17 13:59:06,J-Gian,,Secondo me migliora ma ho la sensazione che sotto la carrozzeria vi sia molto del modello precedente. Bocciati a mio modo di vedere gli interni. ,,,,,,,,,,,,,,
Kia Stinger batte Giulia quasi 2 a 1....,https://forum.quattroruote.it/threads/kia-stinger-batte-giulia-quasi-2-a-1.120321/page-11,2019-01-19 00:00:00,ubaldo94,"""Model year 2018 (che normalmente inizia nell'anno solare precedente) quindi non 2011....""",e io che ho detto ? ? ? . Tra l'altro la dicitura Model year xxxx è solo x gli USA ,,,,,,,,,,,,,,
Consiglio su A3 Sportback: diesel o benzina?,https://forum.quattroruote.it/threads/consiglio-su-a3-sportback-diesel-o-benzina.75493/page-5,2013-03-15 00:00:00,seatleon85,"Gallo se prendi il 1.8 tfsi da 180cv.... Mi sa che è più gratificante del 2.0 tdi 150cv 8) ... Apparte gli scherzi ora i benza son quasi tutti turbo benzin quindi a ""emozioni"" mi sa che son meglio dei diesel..... Ho capito ma non consumano uguale.. Un diesel spinge forte dai 1500 ai 2500 ( turbo ) poi dai 2500 ai 4200 è solo motore questo per il 1.6 tdi Un moderno turbo benza spinge dai 1700 ai 4000 ( turbo ) poi dai 4.000 ai 6.000 è solo motor questo per il 1.4 tfsi 122cv Già un 1.8 tfsi spinge dai 1250 ai 5000 ( turbo ) poi dai 5000 ai 6200 di motore Quindi mi sa che ad emozioni in questa era di motorizzazioni i turbobenza son migliori dei turbodiesel... Sarei stato piu contento però se al posto dei 1.2 TFSI ci fossero i 1.6TFSI al posto dei 1.4 TFSI i 1.8 TFSI al posto dei 1.8 i 2.0 Lo sò sono un nostalgico dei motori di grossa cilindrat che vi devo dì a me sti 1.2 da 105cv o sti 1.4 da 122 o 160cv non li posso vedè :lol:... Che sia più gratificante un turbo benzina ci cred mi pare ovvio ..gia era piacevole il 1 8 T che avevo sulla passat una decina d'anni fa... però qui si fanno discorsi mettendo attenzione ai cost quindi non si potrebbe proporre con leggerezza un turbo benzina medio grand mentre un diesel due litri e ' gradevol camminacchia e beve il giusto...anche se usato da città non convien il discorso e ' questo... P.s. Ti assicuro che allora il V8 Ferrari che ho provato e' ancora più gradevole :lol: 'Gallo se prendi il 1.8 tfsi da 180cv.... Mi sa che è più gratificante del 2.0 tdi 150cv 8) ... Apparte gli scherzi ora i benza son quasi tutti turbo benzin quindi a ""emozioni"" mi sa che son meglio dei diesel.. 'Un diesel spinge forte dai 1500 ai 2500 ( turbo ) poi dai 2500 ai 4200 è solo motore questo per il 1.6 tdi Un moderno turbo benza spinge dai 1700 ai 4000 ( turbo ) poi dai 4.000 ai 6.000 è solo motor questo per il 1.4 tfsi 122cv Già un 1.8 tfsi spinge dai 1250 ai 5000 ( turbo ) poi dai 5000 ai 6200 di motore Quindi mi sa che ad emozioni in questa era di motorizzazioni i turbobenza son migliori dei turbodiesel... Sarei stato piu contento però se al posto dei 1.2 TFSI ci fossero i 1.6TFSI al posto dei 1.4 TFSI i 1.8 TFSI al posto dei 1.8 i 2.0 Lo sò sono un nostalgico dei motori di grossa cilindrat che vi devo dì a me sti 1.2 da 105cv o sti 1.4 da 122 o 160cv non li posso vedè :lol:'",Il problema è che se spingi col diesel forse ciuccia più di un benzina :lol: Sul motore della rossa..... Bhe non si può criticare quello ,,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-10.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,2019-03-26 17:20:00,Anlagi,,già gli incentivi erano pensati all'inizio per iniziare a gennaio poi spostati a marzo adesso finiremo ad aprile...speravo di essermi preso per tempo invece mi toccherà andare a piedi in attesa che la burocrazia faccia il suo corso. ,,,,,,,,,,,,,,
Renault - 1.6 dCi 160 CV Bi-Turbo,https://www.autopareri.com/forums/topic/54409-renault-16-dci-160-cv-bi-turbo?&page=7#comments,2014-02-25 09:34:28,marco.s,,Mi chiedo...Ci saranno possibilità di vedere questo nuovo motore sul nuovo nissan qasqai ? ... ,,,,,,,,,,,,,,
Fiat 500L Trekking 2013,https://www.autopareri.com/forums/topic/49689-fiat-500l-trekking-2013?&page=51#comments,2013-10-08 20:43:38,Yakamoz,,Si può fare anche con parenti o suoceri simpatici se ne hai. E la resa dell'esperimento è molto migliore ,,,,,,,,,,,,,,
Affidabilità mazda,https://forum.quattroruote.it/threads/affidabilit%C3%A0-mazda.3566/,2009-05-11 00:00:00,homera,,..normalmente sul forum scrive chi si deve lamentare........purtroppo ! ! ! ! : ? chi si trova bene chi e' ok .....non va in cerca di risposte ne di raffronti ( negativi ) e nemmeno di confronti anch'essi verso il negativo......... ,,,,,,,,,,,,,,
nuova c3,https://forum.quattroruote.it/threads/nuova-c3.78972/,2013-09-08 00:00:00,peppe94,,il prezzo è altino ma l'allestimento exclusive è piuttosto completo se si va ad allestire così una qualsiasi altra segmento b i prezzi sono grossomodo gli stessi se non superiori poi le promozioni non mancano qualche mese fa la 1.6 hdi 115cv la prendevi a meno di 16.000 euro e credo che anche attualmente gli sconti siano sostanziosi. Detto questo possiedo una c3 da più di tre anni e qualche problemino me l'ha dato per cui complice anche la scarsa disponibilità del concessionario non penso di riacquistare citroen. ,,,,,,,,,,,,,,
Pista,http://www.porschemania.it/discus/messages/22971/466199.html?1251035439,2009-08-23 15:50:00,pit66,,Va bene va bene ho capito dovr\xf2 ricomprarmi una 911 per i week-end di divertimento ma se la bionda \xe8 disponibile un giro con il Cayenne glielo faccio fare ! ,,,,,,,,,,,,,,
Prova Audi A5 Cabriolet 2.0 190 TD DSG,https://www.autopareri.com/forums/topic/66043-prova-audi-a5-cabriolet-20-190-td-dsg,2018-10-16 14:47:40,elsombrero,,Ciao Stev... come avrai forse visto pure io aveve nolegiato una a5 ! Ma benzina. Mi manca ancora. E l'auto meno stressante che abbia guidato da molto tempo. Però trovo strano che la capote abbia fatto rumore ? Forse la mia montava una capote piú spessa ( accustica ) ? O c'era veramente un diffetto. Perchè con la mia ho potuto guidare fino a 250km/h senza alcun rumore. Peccato per il maltempo. Io ho potuto guudare quasi sempre a capote aperta. Una cosa molto simpatica e la possibilitá di abassare i finestrini posteriori a capote chiusa. Non creano frusci d'aria ma permettono un'areazione molto buona. Di solito guido spessimo con clima acceso ma con questa raramente. Una domanda: era ibrida ( mild hybrid ) pura la tua ? ,,,,,,,,,,,,,,
Mondiale F.1 - GP di Monaco,https://forum.quattroruote.it/threads/mondiale-f-1-gp-di-monaco.116688/page-18,2018-06-05 00:00:00,gbortolo,,Infatti la modifica come accennavo più sopra è legata alla creazione di una nuova zona strappandola al mare. ,,,,,,,,,,,,,,
Ieri sono andato a vedere la 159 ...,https://www.bmwpassion.com/forum/threads/ieri-sono-andato-a-vedere-la-159.15740/page-3,2004-11-22 00:00:00,Roger84,BMW 3.16 ha scritto: Per chi invece di parlare della E90 volesse guardare altre info su 159 guardi quà: http://www.alfa159.it/indexFlash.html... Ma scusa tanto eh: ma xchè nn te la vai a comprare una 159 diciamo 1.9d da 120c tanto hai una 316 ke camminerà + o - come il 1.9Multijet da 120c così almeno te la finisci!!!! Caccia 30000Euro scarsi e vai!!!! Se la E90 nn ti piac sono cavoli tuoi!!!! :exclaim:... roge scusa e ke è questo attacco...?? il topic era nato parlando della 159...nn è ke se a un beemers nn piace la e90 va trattato come un pezzente...come nn tratterei da pezzente un alfista ke nn gradisce la 159(anke se nn penso ke ce ne siano.. ) ' BMW 3.16 ha scritto: Per chi invece di parlare della E90 volesse guardare altre info su 159 guardi quà: http://www.alfa159.it/indexFlash.html... Ma scusa tanto eh: ma xchè nn te la vai a comprare una 159 diciamo 1.9d da 120c tanto hai una 316 ke camminerà + o - come il 1.9Multijet da 120c così almeno te la finisci!!!! Caccia 30000Euro scarsi e vai!!!! Se la E90 nn ti piac sono cavoli tuoi!!!! :exclaim: 'Per chi invece di parlare della E90 volesse guardare altre info su 159 guardi quà: http://www.alfa159.it/indexFlash.html',MEGA-ROTFL ! ,,,,,,,,,,,,,,
Bmw Serie 1 1600 I del 2011,https://forum.quattroruote.it/threads/bmw-serie-1-1600-i-del-2011.109488/,2017-03-22 00:00:00,luciomc2,,https://www.spritmonitor.de/de/uebe...ar_e=2015&power_s=136&power_e=136&powerunit=2 ,,,,,,,,,,,,,,
